,path,target
1150,BrainMRI/Training/glioma/Tr-gl_0703.jpg,glioma
2729,BrainMRI/Training/pituitary/Tr-pi_1044.jpg,pituitary
3198,BrainMRI/Training/pituitary/Tr-pi_0353.jpg,pituitary
3171,BrainMRI/Training/pituitary/Tr-pi_0299.jpg,pituitary
3467,BrainMRI/Training/pituitary/Tr-pi_1098.jpg,pituitary
1462,BrainMRI/Training/meningioma/Tr-me_0924.jpg,meningioma
2594,BrainMRI/Training/meningioma/Tr-me_0699.jpg,meningioma
4916,BrainMRI/Training/notumor/Tr-no_0907.jpg,notumor
4665,BrainMRI/Training/notumor/Tr-no_0719.jpg,notumor
3677,BrainMRI/Training/pituitary/Tr-pi_0648.jpg,pituitary
632,BrainMRI/Training/glioma/Tr-gl_0386.jpg,glioma
178,BrainMRI/Training/glioma/Tr-gl_0063.jpg,glioma
5265,BrainMRI/Training/notumor/Tr-no_0210.jpg,notumor
4685,BrainMRI/Training/notumor/Tr-no_1512.jpg,notumor
2342,BrainMRI/Training/meningioma/Tr-me_0852.jpg,meningioma
410,BrainMRI/Training/glioma/Tr-gl_0339.jpg,glioma
925,BrainMRI/Training/glioma/Tr-gl_1204.jpg,glioma
1173,BrainMRI/Training/glioma/Tr-gl_0946.jpg,glioma
487,BrainMRI/Training/glioma/Tr-gl_1142.jpg,glioma
1167,BrainMRI/Training/glioma/Tr-gl_0922.jpg,glioma
5407,BrainMRI/Training/notumor/Tr-no_0688.jpg,notumor
4853,BrainMRI/Training/notumor/Tr-no_1148.jpg,notumor
5125,BrainMRI/Training/notumor/Tr-no_0609.jpg,notumor
4041,BrainMRI/Training/pituitary/Tr-pi_0475.jpg,pituitary
5447,BrainMRI/Training/notumor/Tr-no_1112.jpg,notumor
515,BrainMRI/Training/glioma/Tr-gl_1188.jpg,glioma
2157,BrainMRI/Training/meningioma/Tr-me_0089.jpg,meningioma
2148,BrainMRI/Training/meningioma/Tr-me_0620.jpg,meningioma
3053,BrainMRI/Training/pituitary/Tr-pi_0338.jpg,pituitary
2402,BrainMRI/Training/meningioma/Tr-me_1038.jpg,meningioma
216,BrainMRI/Training/glioma/Tr-gl_0959.jpg,glioma
4772,BrainMRI/Training/notumor/Tr-no_1572.jpg,notumor
3132,BrainMRI/Training/pituitary/Tr-pi_1097.jpg,pituitary
1478,BrainMRI/Training/meningioma/Tr-me_1223.jpg,meningioma
1018,BrainMRI/Training/glioma/Tr-gl_0117.jpg,glioma
595,BrainMRI/Training/glioma/Tr-gl_0952.jpg,glioma
1338,BrainMRI/Training/meningioma/Tr-me_0534.jpg,meningioma
3371,BrainMRI/Training/pituitary/Tr-pi_0387.jpg,pituitary
2176,BrainMRI/Training/meningioma/Tr-me_0065.jpg,meningioma
4967,BrainMRI/Training/notumor/Tr-no_0535.jpg,notumor
2881,BrainMRI/Training/pituitary/Tr-pi_1160.jpg,pituitary
1864,BrainMRI/Training/meningioma/Tr-me_0113.jpg,meningioma
3529,BrainMRI/Training/pituitary/Tr-pi_0656.jpg,pituitary
4344,BrainMRI/Training/notumor/Tr-no_0637.jpg,notumor
2459,BrainMRI/Training/meningioma/Tr-me_0282.jpg,meningioma
155,BrainMRI/Training/glioma/Tr-gl_0921.jpg,glioma
3979,BrainMRI/Training/pituitary/Tr-pi_1156.jpg,pituitary
139,BrainMRI/Training/glioma/Tr-gl_1141.jpg,glioma
5061,BrainMRI/Training/notumor/Tr-no_0029.jpg,notumor
1751,BrainMRI/Training/meningioma/Tr-me_0438.jpg,meningioma
2966,BrainMRI/Training/pituitary/Tr-pi_1264.jpg,pituitary
2590,BrainMRI/Training/meningioma/Tr-me_0793.jpg,meningioma
5037,BrainMRI/Training/notumor/Tr-no_0201.jpg,notumor
888,BrainMRI/Training/glioma/Tr-gl_0555.jpg,glioma
2193,BrainMRI/Training/meningioma/Tr-me_0471.jpg,meningioma
5071,BrainMRI/Training/notumor/Tr-no_1372.jpg,notumor
4038,BrainMRI/Training/pituitary/Tr-pi_0575.jpg,pituitary
2563,BrainMRI/Training/meningioma/Tr-me_1227.jpg,meningioma
1372,BrainMRI/Training/meningioma/Tr-me_0063.jpg,meningioma
1234,BrainMRI/Training/glioma/Tr-gl_0230.jpg,glioma
2856,BrainMRI/Training/pituitary/Tr-pi_1201.jpg,pituitary
5243,BrainMRI/Training/notumor/Tr-no_0061.jpg,notumor
4069,BrainMRI/Training/pituitary/Tr-pi_0458.jpg,pituitary
5572,BrainMRI/Training/notumor/Tr-no_1311.jpg,notumor
4892,BrainMRI/Training/notumor/Tr-no_0658.jpg,notumor
932,BrainMRI/Training/glioma/Tr-gl_1207.jpg,glioma
938,BrainMRI/Training/glioma/Tr-gl_0594.jpg,glioma
2912,BrainMRI/Training/pituitary/Tr-pi_1408.jpg,pituitary
4887,BrainMRI/Training/notumor/Tr-no_0216.jpg,notumor
100,BrainMRI/Training/glioma/Tr-gl_1166.jpg,glioma
1322,BrainMRI/Training/meningioma/Tr-me_0457.jpg,meningioma
2715,BrainMRI/Training/pituitary/Tr-pi_0175.jpg,pituitary
420,BrainMRI/Training/glioma/Tr-gl_1150.jpg,glioma
5415,BrainMRI/Training/notumor/Tr-no_1050.jpg,notumor
612,BrainMRI/Training/glioma/Tr-gl_0151.jpg,glioma
4516,BrainMRI/Training/notumor/Tr-no_0910.jpg,notumor
5277,BrainMRI/Training/notumor/Tr-no_1378.jpg,notumor
4173,BrainMRI/Training/notumor/Tr-no_0948.jpg,notumor
4375,BrainMRI/Training/notumor/Tr-no_0343.jpg,notumor
605,BrainMRI/Training/glioma/Tr-gl_0381.jpg,glioma
3016,BrainMRI/Training/pituitary/Tr-pi_0269.jpg,pituitary
2021,BrainMRI/Training/meningioma/Tr-me_0783.jpg,meningioma
2720,BrainMRI/Training/pituitary/Tr-pi_0976.jpg,pituitary
5481,BrainMRI/Training/notumor/Tr-no_1288.jpg,notumor
1918,BrainMRI/Training/meningioma/Tr-me_0041.jpg,meningioma
3785,BrainMRI/Training/pituitary/Tr-pi_0183.jpg,pituitary
563,BrainMRI/Training/glioma/Tr-gl_0898.jpg,glioma
3717,BrainMRI/Training/pituitary/Tr-pi_1355.jpg,pituitary
4332,BrainMRI/Training/notumor/Tr-no_0011.jpg,notumor
960,BrainMRI/Training/glioma/Tr-gl_0215.jpg,glioma
3173,BrainMRI/Training/pituitary/Tr-pi_0601.jpg,pituitary
4831,BrainMRI/Training/notumor/Tr-no_0365.jpg,notumor
921,BrainMRI/Training/glioma/Tr-gl_0888.jpg,glioma
4478,BrainMRI/Training/notumor/Tr-no_1166.jpg,notumor
3671,BrainMRI/Training/pituitary/Tr-pi_0697.jpg,pituitary
3295,BrainMRI/Training/pituitary/Tr-pi_0554.jpg,pituitary
4997,BrainMRI/Training/notumor/Tr-no_0458.jpg,notumor
344,BrainMRI/Training/glioma/Tr-gl_0037.jpg,glioma
185,BrainMRI/Training/glioma/Tr-gl_1085.jpg,glioma
2436,BrainMRI/Training/meningioma/Tr-me_0047.jpg,meningioma
3938,BrainMRI/Training/pituitary/Tr-pi_0212.jpg,pituitary
2335,BrainMRI/Training/meningioma/Tr-me_0563.jpg,meningioma
4102,BrainMRI/Training/pituitary/Tr-pi_1196.jpg,pituitary
3892,BrainMRI/Training/pituitary/Tr-pi_0714.jpg,pituitary
2213,BrainMRI/Training/meningioma/Tr-me_0855.jpg,meningioma
1325,BrainMRI/Training/meningioma/Tr-me_1128.jpg,meningioma
2166,BrainMRI/Training/meningioma/Tr-me_0706.jpg,meningioma
4474,BrainMRI/Training/notumor/Tr-no_1452.jpg,notumor
706,BrainMRI/Training/glioma/Tr-gl_0749.jpg,glioma
1965,BrainMRI/Training/meningioma/Tr-me_0029.jpg,meningioma
3741,BrainMRI/Training/pituitary/Tr-pi_0038.jpg,pituitary
1122,BrainMRI/Training/glioma/Tr-gl_0297.jpg,glioma
339,BrainMRI/Training/glioma/Tr-gl_1318.jpg,glioma
2604,BrainMRI/Training/meningioma/Tr-me_0749.jpg,meningioma
5560,BrainMRI/Training/notumor/Tr-no_0709.jpg,notumor
3826,BrainMRI/Training/pituitary/Tr-pi_0370.jpg,pituitary
4897,BrainMRI/Training/notumor/Tr-no_0504.jpg,notumor
4126,BrainMRI/Training/notumor/Tr-no_0026.jpg,notumor
2950,BrainMRI/Training/pituitary/Tr-pi_1268.jpg,pituitary
1780,BrainMRI/Training/meningioma/Tr-me_0355.jpg,meningioma
2734,BrainMRI/Training/pituitary/Tr-pi_1138.jpg,pituitary
1007,BrainMRI/Training/glioma/Tr-gl_1086.jpg,glioma
43,BrainMRI/Training/glioma/Tr-gl_0129.jpg,glioma
2774,BrainMRI/Training/pituitary/Tr-pi_0602.jpg,pituitary
702,BrainMRI/Training/glioma/Tr-gl_0305.jpg,glioma
347,BrainMRI/Training/glioma/Tr-gl_0082.jpg,glioma
310,BrainMRI/Training/glioma/Tr-gl_0287.jpg,glioma
4247,BrainMRI/Training/notumor/Tr-no_0415.jpg,notumor
5432,BrainMRI/Training/notumor/Tr-no_0674.jpg,notumor
2770,BrainMRI/Training/pituitary/Tr-pi_1298.jpg,pituitary
4537,BrainMRI/Training/notumor/Tr-no_1316.jpg,notumor
51,BrainMRI/Training/glioma/Tr-gl_1159.jpg,glioma
2589,BrainMRI/Training/meningioma/Tr-me_0848.jpg,meningioma
1558,BrainMRI/Training/meningioma/Tr-me_0561.jpg,meningioma
5576,BrainMRI/Training/notumor/Tr-no_1506.jpg,notumor
5380,BrainMRI/Training/notumor/Tr-no_0304.jpg,notumor
366,BrainMRI/Training/glioma/Tr-gl_0936.jpg,glioma
5595,BrainMRI/Training/notumor/Tr-no_1305.jpg,notumor
1079,BrainMRI/Training/glioma/Tr-gl_0277.jpg,glioma
3279,BrainMRI/Training/pituitary/Tr-pi_0157.jpg,pituitary
1172,BrainMRI/Training/glioma/Tr-gl_0561.jpg,glioma
1061,BrainMRI/Training/glioma/Tr-gl_1059.jpg,glioma
848,BrainMRI/Training/glioma/Tr-gl_1303.jpg,glioma
329,BrainMRI/Training/glioma/Tr-gl_0109.jpg,glioma
2185,BrainMRI/Training/meningioma/Tr-me_0713.jpg,meningioma
5606,BrainMRI/Training/notumor/Tr-no_1012.jpg,notumor
636,BrainMRI/Training/glioma/Tr-gl_1208.jpg,glioma
4943,BrainMRI/Training/notumor/Tr-no_0156.jpg,notumor
4144,BrainMRI/Training/notumor/Tr-no_0599.jpg,notumor
1301,BrainMRI/Training/glioma/Tr-gl_0573.jpg,glioma
171,BrainMRI/Training/glioma/Tr-gl_0070.jpg,glioma
993,BrainMRI/Training/glioma/Tr-gl_0910.jpg,glioma
899,BrainMRI/Training/glioma/Tr-gl_1182.jpg,glioma
3348,BrainMRI/Training/pituitary/Tr-pi_0114.jpg,pituitary
971,BrainMRI/Training/glioma/Tr-gl_1128.jpg,glioma
4789,BrainMRI/Training/notumor/Tr-no_0110.jpg,notumor
1311,BrainMRI/Training/glioma/Tr-gl_1092.jpg,glioma
3013,BrainMRI/Training/pituitary/Tr-pi_0204.jpg,pituitary
2986,BrainMRI/Training/pituitary/Tr-pi_0486.jpg,pituitary
1549,BrainMRI/Training/meningioma/Tr-me_1212.jpg,meningioma
3536,BrainMRI/Training/pituitary/Tr-pi_1434.jpg,pituitary
2560,BrainMRI/Training/meningioma/Tr-me_1138.jpg,meningioma
875,BrainMRI/Training/glioma/Tr-gl_0677.jpg,glioma
3527,BrainMRI/Training/pituitary/Tr-pi_0901.jpg,pituitary
722,BrainMRI/Training/glioma/Tr-gl_0613.jpg,glioma
4705,BrainMRI/Training/notumor/Tr-no_0491.jpg,notumor
4699,BrainMRI/Training/notumor/Tr-no_1268.jpg,notumor
1239,BrainMRI/Training/glioma/Tr-gl_0493.jpg,glioma
195,BrainMRI/Training/glioma/Tr-gl_0418.jpg,glioma
2258,BrainMRI/Training/meningioma/Tr-me_0132.jpg,meningioma
3793,BrainMRI/Training/pituitary/Tr-pi_1436.jpg,pituitary
303,BrainMRI/Training/glioma/Tr-gl_0258.jpg,glioma
1477,BrainMRI/Training/meningioma/Tr-me_0157.jpg,meningioma
1225,BrainMRI/Training/glioma/Tr-gl_0949.jpg,glioma
2419,BrainMRI/Training/meningioma/Tr-me_0567.jpg,meningioma
4875,BrainMRI/Training/notumor/Tr-no_1032.jpg,notumor
1287,BrainMRI/Training/glioma/Tr-gl_0945.jpg,glioma
5558,BrainMRI/Training/notumor/Tr-no_0104.jpg,notumor
1121,BrainMRI/Training/glioma/Tr-gl_0796.jpg,glioma
2980,BrainMRI/Training/pituitary/Tr-piTr_0003.jpg,pituitary
451,BrainMRI/Training/glioma/Tr-gl_0980.jpg,glioma
4369,BrainMRI/Training/notumor/Tr-no_1444.jpg,notumor
2349,BrainMRI/Training/meningioma/Tr-me_0136.jpg,meningioma
5503,BrainMRI/Training/notumor/Tr-no_1213.jpg,notumor
489,BrainMRI/Training/glioma/Tr-gl_0154.jpg,glioma
4845,BrainMRI/Training/notumor/Tr-no_0987.jpg,notumor
1002,BrainMRI/Training/glioma/Tr-gl_0580.jpg,glioma
4664,BrainMRI/Training/notumor/Tr-no_1035.jpg,notumor
4667,BrainMRI/Training/notumor/Tr-no_0601.jpg,notumor
480,BrainMRI/Training/glioma/Tr-gl_0017.jpg,glioma
750,BrainMRI/Training/glioma/Tr-gl_1233.jpg,glioma
2138,BrainMRI/Training/meningioma/Tr-me_0451.jpg,meningioma
2946,BrainMRI/Training/pituitary/Tr-pi_1017.jpg,pituitary
5123,BrainMRI/Training/notumor/Tr-no_0845.jpg,notumor
2530,BrainMRI/Training/meningioma/Tr-me_0308.jpg,meningioma
4592,BrainMRI/Training/notumor/Tr-no_1086.jpg,notumor
5632,BrainMRI/Training/notumor/Tr-no_0834.jpg,notumor
4276,BrainMRI/Training/notumor/Tr-no_0114.jpg,notumor
1803,BrainMRI/Training/meningioma/Tr-me_0317.jpg,meningioma
1517,BrainMRI/Training/meningioma/Tr-me_0334.jpg,meningioma
2257,BrainMRI/Training/meningioma/Tr-me_0381.jpg,meningioma
5608,BrainMRI/Training/notumor/Tr-no_0973.jpg,notumor
3019,BrainMRI/Training/pituitary/Tr-pi_1245.jpg,pituitary
4047,BrainMRI/Training/pituitary/Tr-pi_1243.jpg,pituitary
1383,BrainMRI/Training/meningioma/Tr-me_0824.jpg,meningioma
2101,BrainMRI/Training/meningioma/Tr-me_0616.jpg,meningioma
2161,BrainMRI/Training/meningioma/Tr-me_0494.jpg,meningioma
48,BrainMRI/Training/glioma/Tr-gl_1217.jpg,glioma
3142,BrainMRI/Training/pituitary/Tr-pi_1343.jpg,pituitary
5157,BrainMRI/Training/notumor/Tr-no_1360.jpg,notumor
892,BrainMRI/Training/glioma/Tr-gl_0272.jpg,glioma
3155,BrainMRI/Training/pituitary/Tr-pi_0434.jpg,pituitary
5626,BrainMRI/Training/notumor/Tr-no_1411.jpg,notumor
291,BrainMRI/Training/glioma/Tr-gl_0332.jpg,glioma
1938,BrainMRI/Training/meningioma/Tr-me_0578.jpg,meningioma
894,BrainMRI/Training/glioma/Tr-gl_0474.jpg,glioma
1935,BrainMRI/Training/meningioma/Tr-me_0270.jpg,meningioma
3462,BrainMRI/Training/pituitary/Tr-pi_0638.jpg,pituitary
4947,BrainMRI/Training/notumor/Tr-no_0358.jpg,notumor
4507,BrainMRI/Training/notumor/Tr-no_0631.jpg,notumor
2269,BrainMRI/Training/meningioma/Tr-me_0278.jpg,meningioma
2462,BrainMRI/Training/meningioma/Tr-me_1196.jpg,meningioma
4006,BrainMRI/Training/pituitary/Tr-pi_0053.jpg,pituitary
1960,BrainMRI/Training/meningioma/Tr-me_0232.jpg,meningioma
5655,BrainMRI/Training/notumor/Tr-no_0178.jpg,notumor
267,BrainMRI/Training/glioma/Tr-gl_0459.jpg,glioma
5479,BrainMRI/Training/notumor/Tr-no_0207.jpg,notumor
1003,BrainMRI/Training/glioma/Tr-gl_1053.jpg,glioma
5577,BrainMRI/Training/notumor/Tr-no_0039.jpg,notumor
5010,BrainMRI/Training/notumor/Tr-no_1250.jpg,notumor
4872,BrainMRI/Training/notumor/Tr-no_1313.jpg,notumor
4856,BrainMRI/Training/notumor/Tr-no_0244.jpg,notumor
5169,BrainMRI/Training/notumor/Tr-no_1367.jpg,notumor
4988,BrainMRI/Training/notumor/Tr-no_0641.jpg,notumor
5331,BrainMRI/Training/notumor/Tr-no_0965.jpg,notumor
2448,BrainMRI/Training/meningioma/Tr-me_0188.jpg,meningioma
4326,BrainMRI/Training/notumor/Tr-no_0328.jpg,notumor
5272,BrainMRI/Training/notumor/Tr-no_0331.jpg,notumor
1407,BrainMRI/Training/meningioma/Tr-me_1061.jpg,meningioma
3724,BrainMRI/Training/pituitary/Tr-pi_0906.jpg,pituitary
140,BrainMRI/Training/glioma/Tr-gl_1308.jpg,glioma
4428,BrainMRI/Training/notumor/Tr-no_0995.jpg,notumor
3290,BrainMRI/Training/pituitary/Tr-pi_0841.jpg,pituitary
3020,BrainMRI/Training/pituitary/Tr-pi_0375.jpg,pituitary
4470,BrainMRI/Training/notumor/Tr-no_0842.jpg,notumor
38,BrainMRI/Training/glioma/Tr-gl_1295.jpg,glioma
2548,BrainMRI/Training/meningioma/Tr-me_0115.jpg,meningioma
5321,BrainMRI/Training/notumor/Tr-no_1097.jpg,notumor
4707,BrainMRI/Training/notumor/Tr-no_1284.jpg,notumor
2210,BrainMRI/Training/meningioma/Tr-me_0385.jpg,meningioma
813,BrainMRI/Training/glioma/Tr-gl_0569.jpg,glioma
2338,BrainMRI/Training/meningioma/Tr-me_1237.jpg,meningioma
2808,BrainMRI/Training/pituitary/Tr-pi_0045.jpg,pituitary
2187,BrainMRI/Training/meningioma/Tr-me_1051.jpg,meningioma
441,BrainMRI/Training/glioma/Tr-gl_1119.jpg,glioma
524,BrainMRI/Training/glioma/Tr-gl_1160.jpg,glioma
548,BrainMRI/Training/glioma/Tr-gl_0310.jpg,glioma
4692,BrainMRI/Training/notumor/Tr-no_0820.jpg,notumor
624,BrainMRI/Training/glioma/Tr-gl_0511.jpg,glioma
4712,BrainMRI/Training/notumor/Tr-no_0722.jpg,notumor
3126,BrainMRI/Training/pituitary/Tr-pi_0457.jpg,pituitary
1112,BrainMRI/Training/glioma/Tr-gl_0524.jpg,glioma
3128,BrainMRI/Training/pituitary/Tr-pi_1008.jpg,pituitary
873,BrainMRI/Training/glioma/Tr-gl_1060.jpg,glioma
1004,BrainMRI/Training/glioma/Tr-gl_1038.jpg,glioma
5193,BrainMRI/Training/notumor/Tr-no_0381.jpg,notumor
3617,BrainMRI/Training/pituitary/Tr-pi_0746.jpg,pituitary
3025,BrainMRI/Training/pituitary/Tr-pi_0018.jpg,pituitary
5581,BrainMRI/Training/notumor/Tr-no_0729.jpg,notumor
2959,BrainMRI/Training/pituitary/Tr-pi_0795.jpg,pituitary
4908,BrainMRI/Training/notumor/Tr-no_1150.jpg,notumor
4951,BrainMRI/Training/notumor/Tr-no_1120.jpg,notumor
2666,BrainMRI/Training/pituitary/Tr-pi_0918.jpg,pituitary
497,BrainMRI/Training/glioma/Tr-gl_0233.jpg,glioma
5637,BrainMRI/Training/notumor/Tr-no_0303.jpg,notumor
2545,BrainMRI/Training/meningioma/Tr-me_0441.jpg,meningioma
2245,BrainMRI/Training/meningioma/Tr-me_0076.jpg,meningioma
3195,BrainMRI/Training/pituitary/Tr-pi_0823.jpg,pituitary
3496,BrainMRI/Training/pituitary/Tr-pi_1411.jpg,pituitary
4754,BrainMRI/Training/notumor/Tr-no_1425.jpg,notumor
2528,BrainMRI/Training/meningioma/Tr-me_0558.jpg,meningioma
2684,BrainMRI/Training/pituitary/Tr-pi_0327.jpg,pituitary
1720,BrainMRI/Training/meningioma/Tr-me_0380.jpg,meningioma
4261,BrainMRI/Training/notumor/Tr-no_1554.jpg,notumor
4605,BrainMRI/Training/notumor/Tr-no_0670.jpg,notumor
4684,BrainMRI/Training/notumor/Tr-no_0306.jpg,notumor
4827,BrainMRI/Training/notumor/Tr-no_0190.jpg,notumor
4122,BrainMRI/Training/notumor/Tr-no_0229.jpg,notumor
2832,BrainMRI/Training/pituitary/Tr-pi_0022.jpg,pituitary
4254,BrainMRI/Training/notumor/Tr-no_0710.jpg,notumor
4519,BrainMRI/Training/notumor/Tr-no_1142.jpg,notumor
534,BrainMRI/Training/glioma/Tr-gl_1139.jpg,glioma
2455,BrainMRI/Training/meningioma/Tr-me_0525.jpg,meningioma
5593,BrainMRI/Training/notumor/Tr-no_0406.jpg,notumor
4714,BrainMRI/Training/notumor/Tr-no_0738.jpg,notumor
4738,BrainMRI/Training/notumor/Tr-no_0154.jpg,notumor
1055,BrainMRI/Training/glioma/Tr-gl_0654.jpg,glioma
2261,BrainMRI/Training/meningioma/Tr-me_0292.jpg,meningioma
1361,BrainMRI/Training/meningioma/Tr-me_0859.jpg,meningioma
3300,BrainMRI/Training/pituitary/Tr-pi_1221.jpg,pituitary
2515,BrainMRI/Training/meningioma/Tr-me_0225.jpg,meningioma
2315,BrainMRI/Training/meningioma/Tr-me_0173.jpg,meningioma
3215,BrainMRI/Training/pituitary/Tr-pi_0895.jpg,pituitary
5292,BrainMRI/Training/notumor/Tr-no_0147.jpg,notumor
464,BrainMRI/Training/glioma/Tr-gl_0841.jpg,glioma
2126,BrainMRI/Training/meningioma/Tr-me_0781.jpg,meningioma
2226,BrainMRI/Training/meningioma/Tr-me_1288.jpg,meningioma
2633,BrainMRI/Training/meningioma/Tr-me_0263.jpg,meningioma
2952,BrainMRI/Training/pituitary/Tr-pi_1340.jpg,pituitary
1589,BrainMRI/Training/meningioma/Tr-me_0831.jpg,meningioma
4464,BrainMRI/Training/notumor/Tr-no_0541.jpg,notumor
2883,BrainMRI/Training/pituitary/Tr-pi_0514.jpg,pituitary
1978,BrainMRI/Training/meningioma/Tr-me_0059.jpg,meningioma
1640,BrainMRI/Training/meningioma/Tr-me_1298.jpg,meningioma
5585,BrainMRI/Training/notumor/Tr-no_0865.jpg,notumor
5528,BrainMRI/Training/notumor/Tr-no_1334.jpg,notumor
3318,BrainMRI/Training/pituitary/Tr-pi_0819.jpg,pituitary
307,BrainMRI/Training/glioma/Tr-gl_0035.jpg,glioma
3899,BrainMRI/Training/pituitary/Tr-pi_0998.jpg,pituitary
4373,BrainMRI/Training/notumor/Tr-no_1580.jpg,notumor
4229,BrainMRI/Training/notumor/Tr-no_0131.jpg,notumor
2689,BrainMRI/Training/pituitary/Tr-pi_1183.jpg,pituitary
5692,BrainMRI/Training/notumor/Tr-no_1421.jpg,notumor
2526,BrainMRI/Training/meningioma/Tr-me_1121.jpg,meningioma
549,BrainMRI/Training/glioma/Tr-gl_0997.jpg,glioma
3730,BrainMRI/Training/pituitary/Tr-pi_1079.jpg,pituitary
2977,BrainMRI/Training/pituitary/Tr-pi_1230.jpg,pituitary
2331,BrainMRI/Training/meningioma/Tr-me_0400.jpg,meningioma
1814,BrainMRI/Training/meningioma/Tr-me_0606.jpg,meningioma
1854,BrainMRI/Training/meningioma/Tr-me_0254.jpg,meningioma
3325,BrainMRI/Training/pituitary/Tr-pi_1171.jpg,pituitary
5534,BrainMRI/Training/notumor/Tr-no_0736.jpg,notumor
5116,BrainMRI/Training/notumor/Tr-no_1416.jpg,notumor
2890,BrainMRI/Training/pituitary/Tr-pi_0112.jpg,pituitary
2905,BrainMRI/Training/pituitary/Tr-pi_1094.jpg,pituitary
1901,BrainMRI/Training/meningioma/Tr-me_1313.jpg,meningioma
981,BrainMRI/Training/glioma/Tr-gl_1261.jpg,glioma
1572,BrainMRI/Training/meningioma/Tr-me_0016.jpg,meningioma
414,BrainMRI/Training/glioma/Tr-gl_0719.jpg,glioma
996,BrainMRI/Training/glioma/Tr-gl_1195.jpg,glioma
4327,BrainMRI/Training/notumor/Tr-no_0149.jpg,notumor
2394,BrainMRI/Training/meningioma/Tr-me_0690.jpg,meningioma
4256,BrainMRI/Training/notumor/Tr-no_1540.jpg,notumor
397,BrainMRI/Training/glioma/Tr-gl_1320.jpg,glioma
5239,BrainMRI/Training/notumor/Tr-no_0255.jpg,notumor
133,BrainMRI/Training/glioma/Tr-gl_0050.jpg,glioma
3855,BrainMRI/Training/pituitary/Tr-pi_1220.jpg,pituitary
4552,BrainMRI/Training/notumor/Tr-no_0893.jpg,notumor
1828,BrainMRI/Training/meningioma/Tr-me_0811.jpg,meningioma
2127,BrainMRI/Training/meningioma/Tr-me_1040.jpg,meningioma
2312,BrainMRI/Training/meningioma/Tr-me_0810.jpg,meningioma
5667,BrainMRI/Training/notumor/Tr-no_1556.jpg,notumor
4117,BrainMRI/Training/notumor/Tr-no_0183.jpg,notumor
1561,BrainMRI/Training/meningioma/Tr-me_0833.jpg,meningioma
528,BrainMRI/Training/glioma/Tr-gl_0877.jpg,glioma
1084,BrainMRI/Training/glioma/Tr-gl_0210.jpg,glioma
568,BrainMRI/Training/glioma/Tr-gl_0032.jpg,glioma
2486,BrainMRI/Training/meningioma/Tr-me_1135.jpg,meningioma
3188,BrainMRI/Training/pituitary/Tr-pi_0833.jpg,pituitary
4936,BrainMRI/Training/notumor/Tr-no_1317.jpg,notumor
3807,BrainMRI/Training/pituitary/Tr-pi_1166.jpg,pituitary
3406,BrainMRI/Training/pituitary/Tr-pi_0021.jpg,pituitary
1005,BrainMRI/Training/glioma/Tr-gl_1279.jpg,glioma
3236,BrainMRI/Training/pituitary/Tr-pi_1347.jpg,pituitary
797,BrainMRI/Training/glioma/Tr-gl_0247.jpg,glioma
4562,BrainMRI/Training/notumor/Tr-no_1585.jpg,notumor
2047,BrainMRI/Training/meningioma/Tr-meTr_0009.jpg,meningioma
3254,BrainMRI/Training/pituitary/Tr-pi_0194.jpg,pituitary
1360,BrainMRI/Training/meningioma/Tr-me_0412.jpg,meningioma
2565,BrainMRI/Training/meningioma/Tr-me_1239.jpg,meningioma
2119,BrainMRI/Training/meningioma/Tr-me_0504.jpg,meningioma
4762,BrainMRI/Training/notumor/Tr-no_0983.jpg,notumor
1342,BrainMRI/Training/meningioma/Tr-me_0140.jpg,meningioma
1210,BrainMRI/Training/glioma/Tr-gl_1284.jpg,glioma
2841,BrainMRI/Training/pituitary/Tr-pi_0042.jpg,pituitary
780,BrainMRI/Training/glioma/Tr-gl_0858.jpg,glioma
476,BrainMRI/Training/glioma/Tr-gl_0202.jpg,glioma
1993,BrainMRI/Training/meningioma/Tr-me_1260.jpg,meningioma
4860,BrainMRI/Training/notumor/Tr-no_0693.jpg,notumor
1880,BrainMRI/Training/meningioma/Tr-me_0657.jpg,meningioma
4419,BrainMRI/Training/notumor/Tr-no_1555.jpg,notumor
2672,BrainMRI/Training/pituitary/Tr-pi_1084.jpg,pituitary
5378,BrainMRI/Training/notumor/Tr-no_0225.jpg,notumor
1919,BrainMRI/Training/meningioma/Tr-me_0734.jpg,meningioma
3990,BrainMRI/Training/pituitary/Tr-pi_0924.jpg,pituitary
1285,BrainMRI/Training/glioma/Tr-gl_0038.jpg,glioma
5633,BrainMRI/Training/notumor/Tr-no_1274.jpg,notumor
964,BrainMRI/Training/glioma/Tr-gl_0232.jpg,glioma
4670,BrainMRI/Training/notumor/Tr-no_0315.jpg,notumor
810,BrainMRI/Training/glioma/Tr-gl_0554.jpg,glioma
2500,BrainMRI/Training/meningioma/Tr-me_0307.jpg,meningioma
2836,BrainMRI/Training/pituitary/Tr-pi_0414.jpg,pituitary
5370,BrainMRI/Training/notumor/Tr-no_0661.jpg,notumor
5101,BrainMRI/Training/notumor/Tr-no_0165.jpg,notumor
3647,BrainMRI/Training/pituitary/Tr-pi_0331.jpg,pituitary
3186,BrainMRI/Training/pituitary/Tr-pi_0595.jpg,pituitary
318,BrainMRI/Training/glioma/Tr-gl_0586.jpg,glioma
